zip,type,price,bed,bath,longi,lotsize,address,lati,sqft,hlfbath
33155,Single family home,260000,3,1,-80.328043,"7,875",1630 SW 82nd Ave,25.754505," 1,355",
33130,Condo/townhome/row home/co-op,1280000,2,2,-80.193814,,1300 S Miami Ave Unit 4202,25.761093," 1,332",
33175,Single family home,644900,5,4,-80.397391,"8,253",1812 SW 124th Pl,25.7519," 2,905",
33194,Single family,421434,4,3,-80.440523,"5,762",15166 SW 12th Ter,25.754902,"3,043",
33155,Single family home,260000,3,1,-80.328043,"7,875",1630 SW 82nd Ave,25.754505,"1,355",
33130,Condo/townhome/row home/co-op,1280000,2,2,-80.193814,,1300 S Miami Ave Unit 4202,25.761093,"1,332",
33194,Single family,421434,4,3,-80.440523,"5,762",15166 SW 12th Ter,25.754902,"3,043",
33131,Condo/townhome/row home/co-op,525000,1,1,-80.19244,,1080 Brickell Ave Unit 1903,25.762767,748,
33180,Condo/townhome/row home/co-op,408880,2,2,-80.126929,,19195 Mystic Pointe Dr Apt 1502,25.953426,"1,365",1
33131,Condo/townhome/row home/co-op,525000,1,1,-80.19244,,1080 Brickell Ave Unit 1903,25.762767, 748,
33133,Condo/townhome/row home/co-op,750000,2,2,-80.218743,,3 Grove Isle Dr Unit C806,25.735125," 1,642",
33154,Condo/townhome/row home/co-op,599000,2,2,-80.120893,,8877 Collins Ave Apt 805,25.874485,"1,200",
33133,Condo/townhome/row home/co-op,750000,2,2,-80.218743,,3 Grove Isle Dr Unit C806,25.735125," 1,642",
33140,Condo/townhome/row home/co-op,288000,0,1,-80.120251,,5445 Collins Ave Apt 526,25.834097,390,
33189,Single family home,280000,4,2,-80.356207,"9,260",21201 SW 102nd Ave,25.569964,"1,826",
33160,Condo/townhome/row home/co-op,1200000,2,2,-80.150285,,17301 Biscayne Blvd Apt 1201,25.935368," 2,156",1
33189,Single family home,280000,4,2,-80.356207,"9,260",21201 SW 102nd Ave,25.569964,"1,826",
33140,Condo/townhome/row home/co-op,288000,0,1,-80.120251,,5445 Collins Ave Apt 425,25.834097, 380,
33140,Condo/townhome/row home/co-op,288000,0,1,-80.120251,,5445 Collins Ave Apt 526,25.834097, 390,
33140,Condo/townhome/row home/co-op,288000,0,1,-80.120251,,5445 Collins Ave Apt 425,25.834097, 380,
33180,Single family home,1899500,4,4,-80.156699,0.49,19201 NE 22nd Ave,25.952901," 4,254",
33160,Condo/townhome/row home/co-op,1839000,3,3,-80.120319,,18101 Collins Ave Apt 1901,25.94406,"2,143",1
33180,Single family home,1899500,4,4,-80.156699,0.49,19201 NE 22nd Ave,25.952901," 4,254",
33157,Single family home,310000,4,3,-80.369205,"9,435",10825 SW 157th Ter,25.623293,"2,593",
33160,Condo/townhome/row home/co-op,1839000,3,3,-80.120319,,18101 Collins Ave Apt 1901,25.94406,"2,143",1
33146,Single family home,1775000,5,6,-80.261206,"7,500",3621 S Le Jeune Rd,25.723207,"4,838",
33139,Condo/townhome/row home/co-op,650000,1,1,-80.128977,,100 Lincoln Rd Unit 1223,25.790359, 900,1
33154,Condo/townhome/row home/co-op,567000,2,2,-80.120787,,8777 Collins Ave Apt 303,25.872896," 1,429",
33160,Condo/townhome/row home/co-op,1299000,3,3,-80.121741,,15811 Collins Ave Apt 802,25.922813,"1,974",1
33139,Condo/townhome/row home/co-op,650000,1,1,-80.128977,,100 Lincoln Rd Unit 1223,25.790359,900,1
33146,Single family home,1775000,5,6,-80.261206,"7,500",3621 S Le Jeune Rd,25.723207,"4,838",
33154,Condo/townhome/row home/co-op,567000,2,2,-80.120787,,8777 Collins Ave Apt 303,25.872896,"1,429",
33180,Condo/townhome/row home/co-op,329900,2,2,-80.129251,,3600 Mystic Pointe Dr Apt 802,25.952648,"1,150",
33157,Condo/townhome/row home/co-op,239700,3,2,-80.369869,,10956 SW 182nd Ln,25.599088," 1,308",
33180,Condo/townhome/row home/co-op,329900,2,2,-80.129251,,3600 Mystic Pointe Dr Apt 802,25.952648,"1,150",
33139,Condo/townhome/row home/co-op,189000,1,1,-80.13589,,851 Meridian Ave Apt 26,25.779276, 704,
33157,Condo/townhome/row home/co-op,239700,3,2,-80.369869,,10956 SW 182nd Ln,25.599088," 1,308",
33140,Condo/townhome/row home/co-op,159000,0,1,-80.125829,,2925 Indian Creek Dr Unit 226,25.805822,235,
33169,Single family home,319000,2,1,-80.202142,0.92,112 NW 158th St,25.919296," 1,454",
33172,Single family home,389000,3,2,-80.358592,"4,454",2995 NW 99th Pl,25.80242,"1,506",
33157,Single family home,310000,4,3,-80.369205,"9,435",10825 SW 157th Ter,25.623293,"2,593",
33169,Single family home,319000,2,1,-80.202142,0.92,112 NW 158th St,25.919296,"1,454",
33140,Condo/townhome/row home/co-op,159000,0,1,-80.125829,,2925 Indian Creek Dr Unit 226,25.805822, 235,
33172,Single family home,389000,3,2,-80.358592,"4,454",2995 NW 99th Pl,25.80242,"1,506",
33132,Condo/townhome/row home/co-op,399000,3,2,-80.189464,,275 NE 18th St Apt 401,25.793963,"1,399",
33160,Condo/townhome/row home/co-op,350000,3,2,-80.1465,,2653 NE 164th St Unit 38,25.927469,"1,590",1
33180,Condo/townhome/row home/co-op,770000,3,3,-80.139951,,2950 NE 188th St Apt 510,25.948765," 2,253",1
33160,Condo/townhome/row home/co-op,350000,3,2,-80.1465,,2653 NE 164th St Unit 38,25.927469," 1,590",1
33139,Condo/townhome/row home/co-op,207000,1,1,-80.135866,,801 Meridian Ave Apt 5E,25.778513,620,
33180,Condo/townhome/row home/co-op,408880,2,2,-80.126929,,19195 Mystic Pointe Dr Apt 1502,25.953426," 1,365",1
33139,Condo/townhome/row home/co-op,207000,1,1,-80.135866,,801 Meridian Ave Apt 5E,25.778513,620,
33180,Condo/townhome/row home/co-op,770000,3,3,-80.139951,,2950 NE 188th St Apt 510,25.948765," 2,253",1
33174,Single family home,429900,4,3,-80.338821,"3,976",511 SW 88th Pl,25.764014," 2,153",
33157,Single family home,273000,3,2,-80.37993,"7,500",11540 SW 185th Ter,25.595962,"1,303",
33180,Condo/townhome/row home/co-op,770000,3,3,-80.139951,,2950 NE 188th St Apt 510,25.948765,"2,253",1
33157,Single family home,273000,3,2,-80.37993,"7,500",11540 SW 185th Ter,25.595962," 1,303",
33160,Condo/townhome/row home/co-op,379000,2,2,-80.137318,,3255 NE 184th St Apt 12205,25.947462,"1,077",
33178,Single family home,515000,4,2,-80.380011,"6,236",11277 NW 59th Ter,25.828482," 2,028",
33160,Condo/townhome/row home/co-op,379000,2,2,-80.137318,,3255 NE 184th St Apt 12205,25.947462," 1,077",
33160,Condo,2300,2,2,-80.137318,,3255 NE 184th St Apt 12205,25.947462,"1,077",
33132,Condo/townhome/row home/co-op,399000,3,2,-80.189464,,275 NE 18th St Apt 401,25.793963," 1,399",
33178,Single family home,515000,4,2,-80.380011,"6,236",11277 NW 59th Ter,25.828482,"2,028",
33160,Condo/townhome/row home/co-op,379000,2,2,-80.137318,,3255 NE 184th St Apt 12205,25.947462,"1,077",
33160,Single family,4400,3,2,-80.12323,,150 SE Sunny Isles Blvd Unit 1-1205,25.929447,"1,489",
33160,Condo/townhome/row home/co-op,1200000,3,2,-80.12323,,150 SE Sunny Isles Blvd Unit 1-1205,25.929447," 1,489",
33180,Condo/townhome/row home/co-op,408880,2,2,-80.126929,,19195 Mystic Pointe Dr Apt 1502,25.953426," 1,365",1
33160,Condo/townhome/row home/co-op,1200000,3,2,-80.12323,,150 SE Sunny Isles Blvd Unit 1-1205,25.929447," 1,489",
33180,Condo,155000,1,1,-80.137747,,20379 W Country Club Dr Apt 1537,25.963962, 913,1
33160,Condo/townhome/row home/co-op,379000,2,2,-80.137318,,3255 NE 184th St Apt 12205,25.947462," 1,077",
33180,Condo,155000,1,1,-80.137747,,20379 W Country Club Dr Apt 1537,25.963962, 913,1
33139,Condo/townhome/row home/co-op,230000,1,1,-80.133903,,1573 Pennsylvania Ave Unit 9N,25.788855,540,
33174,Condo/townhome/row home/co-op,330000,3,2,-80.337927,,8790 SW 9th Ter Unit A,25.760542," 1,293",
33138,Single family home,699000,3,3,-80.177993,,910 NE 78th St,25.846955,,
33139,Condo,1300,1,1,-80.133903,,1573 Pennsylvania Ave Unit 9N,25.788855,540,
33175,Condo/townhome/row home/co-op,235000,2,1,-80.420723,,5205 SW 140th Pl,25.717721,"1,000",
33180,Single family,2300,1,1,-80.126076,,19667 Turnberry Way Apt 11C,25.957607," 1,077",1
33180,Condo/townhome/row home/co-op,299000,1,1,-80.126076,,19667 Turnberry Way Apt 11C,25.957607," 1,077",1
33139,Condo/townhome/row home/co-op,230000,1,1,-80.133903,,1573 Pennsylvania Ave Unit 9N,25.788855, 540,
33175,Condo/townhome/row home/co-op,235000,2,1,-80.420723,,5205 SW 140th Pl,25.717721,"1,000",
33139,Condo/townhome/row home/co-op,230000,1,1,-80.133903,,1573 Pennsylvania Ave Unit 9N,25.788855,540,
33133,Single family home,599000,4,2,-80.252693,,3655 Florida Ave,25.728599,,
33133,Single family home,599000,4,2,-80.252693,,3655 Florida Ave,25.728599,,
33174,Condo/townhome/row home/co-op,330000,3,2,-80.337927,,8790 SW 9th Ter Unit A,25.760542," 1,293",
33133,Single family home,1290000,3,2,-80.255333,0.23,3851 Poinciana Ave,25.720415," 2,050",
33180,Condo/townhome/row home/co-op,299000,1,1,-80.126076,,19667 Turnberry Way Apt 11C,25.957607," 1,077",1
33156,Condo/townhome/row home/co-op,297000,2,2,-80.314614,,7355 SW 89th St Apt 517N,25.687935,"1,079",
33126,Single family home,407000,5,3,-80.319545,"6,250",7669 NW 3rd St,25.77357," 2,003",
33141,Condo/townhome/row home/co-op,610000,1,1,-80.119624,,6365 Collins Ave Apt 2206,25.846033, 808,1
33156,Condo/townhome/row home/co-op,297000,2,2,-80.314614,,7355 SW 89th St Apt 517N,25.687935,"1,079",
33141,Condo/townhome/row home/co-op,610000,1,1,-80.119624,,6365 Collins Ave Apt 2206,25.846033,808,1
33126,Single family home,407000,5,3,-80.319545,"6,250",7669 NW 3rd St,25.77357," 2,003",
33140,Condo/townhome/row home/co-op,480000,2,2,-80.120207,,5555 Collins Ave Apt 16Z,25.835469,"1,064",
33139,Condo/townhome/row home/co-op,189000,1,1,-80.13589,,851 Meridian Ave Apt 26,25.779276,704,
33140,Condo/townhome/row home/co-op,480000,2,2,-80.120207,,5555 Collins Ave Apt 16Z,25.835469,"1,064",
33176,Single family home,975000,4,3,-80.353982,0.51,9832 SW 110th St,25.666996,"3,071",
33185,Single family home,369000,4,2,-80.444616,"3,728",15460 SW 50 Trl,25.716761,"2,015",1
33176,Single family home,975000,4,3,-80.353982,0.51,9832 SW 110th St,25.666996,"3,071",
33125,Single family home,699000,4,3,-80.222502,0.24,1645 NW 18th St,25.792253,"2,388",
33126,Single family home,239000,3,2,-80.334439,"2,803",172 NW 85th Ct,25.771785,"1,187",
33127,Condo/townhome/row home/co-op,369000,0,1,-80.199806,,250 NW 23rd St Unit 307,25.799275, 840,
33126,Single family home,239000,3,2,-80.334439,"2,803",172 NW 85th Ct,25.771785," 1,187",
33125,Single family home,699000,4,3,-80.222502,0.24,1645 NW 18th St,25.792253,"2,388",
33168,Single family home,375000,4,2,-80.200436,0.27,12505 NW 1st Ave,25.889892,"1,618",
33147,Single family home,193500,3,1,-80.246526,"8,475",,25.852313," 1,014",
33168,Single family home,375000,4,2,-80.200436,0.27,12505 NW 1st Ave,25.889892,"1,618",
33126,Condo/townhome/row home/co-op,160500,2,1,-80.330111,,8251 NW 8th St Apt 411,25.77897,960,
33125,Single family home,699000,4,3,-80.222502,0.24,1645 NW 18th St,25.792253,"2,388",
33126,Condo/townhome/row home/co-op,160500,2,1,-80.330111,,8251 NW 8th St Apt 411,25.77897,960,
33184,Single family home,395000,3,2,-80.413458,"7,501",421 SW 135th Ave,25.763126,"1,714",
33180,Condo/townhome/row home/co-op,289000,2,2,-80.130142,,3558 Magellan Cir Apt 132,25.970136,"1,096",
33156,Single family home,969000,5,4,-80.314751,0.4,7420 SW 125th St,25.654372," 3,340",1
33131,Condo/townhome/row home/co-op,725000,2,2,-80.186445,,801 Brickell Key Blvd Apt 2408,25.768564,"1,626",1
33156,Single family home,2395000,5,4,-80.292269,0.92,9940 SW 60th Ct,25.678575,"5,858",1
33149,Single family home,10900000,4,3,-80.171911,0.73,511 N Mashta Dr,25.684447," 4,678",1
33175,Single family home,699900,4,3,-80.429107,"7,001",14432 SW 23rd Ter,25.745106," 3,031",
33160,Single family home,14950000,6,7,-80.123074,0.38,170 S Is,25.959205,,2
33181,Single family home,949000,4,2,-80.153617,0.51,2135 Alamanda Dr,25.891771," 2,837",
33141,Condo/townhome/row home/co-op,330000,2,2,-80.145711,,7601 E Treasure Dr Apt 509,25.847659," 1,030",
33138,Single family home,699000,2,2,-80.174622,,1178 NE 98th St,25.865638," 1,726",
33130,Condo/townhome/row home/co-op,405000,2,2,-80.190742,,90 SW 3rd St Apt 2604,25.766569," 1,274",1
33141,Condo/townhome/row home/co-op,330000,2,2,-80.145711,,7601 E Treasure Dr Apt 509,25.847659,"1,030",
33193,Single family home,570000,5,3,-80.454078,"6,000",16125 SW 65th Ln,25.704722,"3,468",
33146,Single family home,990000,3,2,-80.27038,0.23,6905 Talavera St,25.705856," 2,179",
33133,Single family home,2295000,5,4,-80.260492,"6,500",4150 Hardie Ave,25.712458," 3,692",
33158,Condo/townhome/row home/co-op,1175000,3,3,-80.290989,,13621 Deering Bay Dr Apt 203,25.637681," 2,972",1
33193,Single family home,570000,5,3,-80.454078,"6,000",16125 SW 65th Ln,25.704722,"3,468",
33146,Single family home,990000,3,2,-80.27038,0.23,6905 Talavera St,25.705856," 2,179",
33133,Single family home,2295000,5,4,-80.260492,"6,500",4150 Hardie Ave,25.712458," 3,692",
33158,Condo/townhome/row home/co-op,1175000,3,3,-80.290989,,13621 Deering Bay Dr Apt 203,25.637681,"2,972",1
33131,Condo/townhome/row home/co-op,725000,2,2,-80.186445,,801 Brickell Key Blvd Apt 2408,25.768564,"1,626",1
33184,Single family home,395000,3,2,-80.413458,"7,501",421 SW 135th Ave,25.763126,"1,714",
33181,Single family home,949000,4,2,-80.153617,0.51,2135 Alamanda Dr,25.891771," 2,837",
33156,Single family home,969000,5,4,-80.314751,0.4,7420 SW 125th St,25.654372,"3,340",1
33138,Single family home,699000,2,2,-80.174622,,1178 NE 98th St,25.865638," 1,726",
33141,Condo/townhome/row home/co-op,185000,1,1,-80.12252,,300 74th St Apt 11,25.859379,736,
33149,Single family home,10900000,4,3,-80.171911,0.73,511 N Mashta Dr,25.684447,"4,678",1
33156,Condo/townhome/row home/co-op,374997,2,2,-80.314593,,9066 SW 73rd Ct Apt 507,25.686581,"1,189",
33180,Condo/townhome/row home/co-op,299000,3,2,-80.140732,,20381 NE 30th Ave Unit 308-7,25.965119,"1,380",
33141,Condo/townhome/row home/co-op,185000,1,1,-80.12252,,300 74th St Apt 11,25.859379, 736,
33181,Condo/townhome/row home/co-op,119000,1,1,-80.159173,,11945 NE 19th Dr Apt 1,25.888067, 740,
33130,Condo/townhome/row home/co-op,405000,2,2,-80.190742,,90 SW 3rd St Apt 2604,25.766569," 1,274",1
33150,Single family home,125000,2,1,-80.198145,"5,350",56 NW 70th St,25.839035, 970,
33168,Single family home,270000,3,1,-80.215797,"8,611",1020 NW 135th St,25.897813,"1,767",
33150,Single family home,125000,2,1,-80.198145,"5,350",56 NW 70th St,25.839035, 970,
33160,Condo/townhome/row home/co-op,279000,1,1,-80.127554,,500 Bayview Dr Apt 2025,25.922551, 762,1
33168,Single family home,270000,3,1,-80.215797,"8,611",1020 NW 135th St,25.897813," 1,767",
33149,Condo/townhome/row home/co-op,539000,2,2,-80.160635,,101 Ocean Lane Dr Apt 409,25.699709," 1,450",
33149,Condo/townhome/row home/co-op,399000,2,2,-80.162073,,201 Galen Dr Unit 212W,25.691337,"1,109",
33131,Condo/townhome/row home/co-op,375000,0,1,-80.191839,,1435 Brickell Ave Unit 3111,25.758903, 624,
33160,Condo/townhome/row home/co-op,264900,1,1,-80.125164,,231 174th St Apt 1511,25.937587,"1,104",1
33149,Single family,2500,2,2,-80.162073,,201 Galen Dr Unit 212W,25.691337,"1,109",
33149,Condo/townhome/row home/co-op,539000,2,2,-80.160635,,101 Ocean Lane Dr Apt 409,25.699709,"1,450",
33131,Condo/townhome/row home/co-op,375000,0,1,-80.191839,,1435 Brickell Ave Unit 3111,25.758903, 624,
33143,Single family,12000,4,5,-80.262866,,441 San Servando Ave,25.703845,"3,432",
33143,Single family home,2199000,4,5,-80.262866,0.25,441 San Servando Ave,25.703845,"3,432",
33160,Condo/townhome/row home/co-op,379000,3,2,-80.138677,,1000 E Island Blvd Apt 302,25.939019," 1,840",
33130,Condo/townhome/row home/co-op,405000,2,2,-80.190742,,90 SW 3rd St Apt 2604,25.766569,"1,274",1
33160,Condo/townhome/row home/co-op,379000,3,2,-80.138677,,1000 E Island Blvd Apt 302,25.939019,"1,840",
33143,Single family home,2199000,4,5,-80.262866,0.25,441 San Servando Ave,25.703845,"3,432",
33196,Condo/townhome/row home/co-op,172000,2,2,-80.439018,,15077 SW 103rd Ter Apt 8106,25.671236,"1,090",
33160,Condo/townhome/row home/co-op,279000,1,1,-80.127554,,500 Bayview Dr Apt 2025,25.922551,762,1
33196,Condo/townhome/row home/co-op,172000,2,2,-80.439018,,15077 SW 103rd Ter Apt 8106,25.671236,"1,090",
33139,Condo/townhome/row home/co-op,188000,0,1,-80.138416,,1611 Michigan Ave Apt 17,25.789416,482,
33154,Condo/townhome/row home/co-op,3300000,3,3,-80.121903,,9401 Collins Ave Unit 206,25.883791,"2,480",1
33139,Condo/townhome/row home/co-op,188000,0,1,-80.138416,,1611 Michigan Ave Apt 17,25.789416,482,
33178,Single family home,650000,4,2,-80.367364,"5,457",10564 NW 57th St,25.824891,"2,178",
33160,Single family home,2685000,3,2,-80.12025,0.34,547 Golden Beach Dr,25.97029," 2,266",
33178,Single family home,650000,4,2,-80.367364,"5,457",10564 NW 57th St,25.824891,"2,178",
33131,Condo/townhome/row home/co-op,1100000,2,2,-80.191834,,68 SE 6th St Apt 1702,25.768177,"1,401",1
33141,Condo/townhome/row home/co-op,879000,3,3,-80.129401,,83 N Shore Dr,25.858151," 2,250",1
33160,Single family home,2685000,3,2,-80.12025,0.34,547 Golden Beach Dr,25.97029," 2,266",
33193,Condo/townhome/row home/co-op,150650,3,2,-80.444683,,15620 SW 80th St Apt 108,25.691678,"1,165",
33149,Condo/townhome/row home/co-op,475000,2,2,-80.162194,,200 Galen Dr Apt 314,25.690741,925,
33193,Condo/townhome/row home/co-op,150650,3,2,-80.444683,,15620 SW 80th St Apt 108,25.691678,"1,165",
33178,Condo/townhome/row home/co-op,685000,3,3,-80.369223,,6330 NW 105th Pl,25.831747," 2,200",1
33160,Single family home,2685000,3,2,-80.12025,0.34,547 Golden Beach Dr,25.97029," 2,266",
33178,Condo/townhome/row home/co-op,685000,3,3,-80.369223,,6330 NW 105th Pl,25.831747," 2,200",1
33154,Condo/townhome/row home/co-op,240000,2,2,-80.129528,,1020 94th St Apt 303,25.884539,929,
33154,Single family home,769000,3,2,-80.124989,"5,600",9224 Byron Ave,25.880246,"2,163",
33154,Condo/townhome/row home/co-op,240000,2,2,-80.129528,,1020 94th St Apt 303,25.884539,929,
33154,Single family home,769000,3,2,-80.124989,"5,600",9224 Byron Ave,25.880246,"2,163",
33178,Condo/townhome/row home/co-op,520000,4,4,-80.382139,,7522 NW 113th Path,25.841719," 2,211",
33157,Single family home,575000,4,2,-80.317138,0.55,7720 SW 168th Ter,25.614007," 2,442",1
33149,Condo/townhome/row home/co-op,1899500,3,3,-80.162421,,733 Crandon Blvd Ph 6,25.687293," 2,470",
33157,Single family home,575000,4,2,-80.317138,0.55,7720 SW 168th Ter,25.614007,"2,442",1
33178,Condo/townhome/row home/co-op,520000,4,4,-80.382139,,7522 NW 113th Path,25.841719,"2,211",
33149,Condo/townhome/row home/co-op,1899500,3,3,-80.162421,,733 Crandon Blvd Ph 6,25.687293,"2,470",
33149,Condo/townhome/row home/co-op,475000,2,2,-80.162194,,200 Galen Dr Apt 314,25.690741,925,
33181,Single family home,949000,4,2,-80.153617,0.51,2135 Alamanda Dr,25.891771,"2,837",
33156,Single family home,969000,5,4,-80.314751,0.4,7420 SW 125th St,25.654372," 3,340",1
33193,Single family home,570000,5,3,-80.454078,"6,000",16125 SW 65th Ln,25.704722,"3,468",
33146,Single family home,990000,3,2,-80.27038,0.23,6905 Talavera St,25.705856," 2,179",
33180,Condo/townhome/row home/co-op,289000,2,2,-80.130142,,3558 Magellan Cir Apt 132,25.970136," 1,096",
33175,Single family home,699900,4,3,-80.429107,"7,001",14432 SW 23rd Ter,25.745106," 3,031",
33131,Condo/townhome/row home/co-op,725000,2,2,-80.186445,,801 Brickell Key Blvd Apt 2408,25.768564,"1,626",1
33184,Single family home,395000,3,2,-80.413458,"7,501",421 SW 135th Ave,25.763126," 1,714",
33158,Condo/townhome/row home/co-op,1175000,3,3,-80.290989,,13621 Deering Bay Dr Apt 203,25.637681,"2,972",1
33160,Single family home,14950000,6,7,-80.123074,0.38,170 S Is,25.959205,,2
33156,Single family home,2395000,5,4,-80.292269,0.92,9940 SW 60th Ct,25.678575," 5,858",1
33180,Condo/townhome/row home/co-op,289000,2,2,-80.130142,,3558 Magellan Cir Apt 132,25.970136,"1,096",
33175,Single family home,699900,4,3,-80.429107,"7,001",14432 SW 23rd Ter,25.745106,"3,031",
33138,Single family home,699000,2,2,-80.174622,,1178 NE 98th St,25.865638," 1,726",
33196,Single family home,389000,4,3,-80.43934,"5,726",15125 SW 113th Ter,25.661351,"1,844",
33181,Single family home,949000,4,2,-80.153617,0.51,2135 Alamanda Dr,25.891771,"2,837",
zip,type,price,bed,bath,longi,lotsize,address,lati,sqft,hlfbath
33133,Single family home,2295000,5,4,-80.260492,"6,500",4150 Hardie Ave,25.712458,"3,692",
33156,Single family home,969000,5,4,-80.314751,0.4,7420 SW 125th St,25.654372,"3,340",1
33131,Condo/townhome/row home/co-op,725000,2,2,-80.186445,,801 Brickell Key Blvd Apt 2408,25.768564,"1,626",1
